Il,Ilce,Muhtarlik,Muhtar,Boylam,Enlem,Kaynak
Diyarbakir,Dicle,Boğaz,Murat YAŞAR,39.9601,38.4396,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Boğazköy,Alaattin EVELEK,40.1872,38.4233,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Bozaba,Recep YILMAZ,40.1108,38.3315,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Çavlı,Mehmet YAKUT,39.9722188,38.2928402,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Çelebi,Mehmet Hayri ACER,40.0807428,38.3731884,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Dedeköy,Zeki GÖRAL,40.3062,38.3222,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Değirmenli,Abdullah CAN,40.2016,38.4171,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Döğer,Abdulselam BAKIR,40.224,38.3572,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Durabeyli,Abdullah AYDOĞDU,40.2382,38.259,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Gelincik,Eshet BABUR,40.1561,38.4207,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Gölbaşı,Abdullah ÇAKMAK,39.9926255,38.3596642,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Gündoğdu,Burhan KAÇAR,39.915,38.3652,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,KAYGISIZ,Mehmet KAPLAN,40.3016037483812,38.2734739,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Kayıköy,Recep KALKAN,40.0363,38.4573,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Kelekçi,Zülküf BAYIN,40.2022,38.4342,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Kırklar,Heybet BAYAZİT,40.2809153,38.2925159,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Kırkpınar,Ali DENİZ,40.0818,38.4298,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Kocaalan,Mustafa KILIÇ,40.1268,38.3547,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Koruköy,Yunus KAYA,39.9912,38.2991,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Kurşunlu,Mustafa ALTIN,40.1174,38.4601,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Kurudere,Nurettin AKTUZ,39.9881,38.3819,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Meydanköy,Mustafa ALTAŞ,40.2296471,38.3166296,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Pekmezciler,Fahri BAYIK,40.0664,38.3093,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Pınar,Kadri KIRAN,40.2702312,38.40005,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Sergenli,Mahmut TUĞRUL,40.2491,38.331,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Süsümlü,Faysal ASLAN,40.3168458,38.2966621,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Taşağıl,Aziz ELGÖREN,40.0288,38.3884,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Tepe,Mehmet DEMİR,40.2912,38.3818,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Tepebaşı,Mehmet CİHANTİMUR,40.1808,38.3121,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Uğrak,Hayri BELER,40.1297,38.3258,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Ulubaş,Süleyman AYKAÇ,40.0324,38.3129,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Uluçeşme,Mustafa YAVUZ,40.1666,38.3858,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Üzümlü,Mehmet AYTİMUR,40.1885,38.2802,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Yeşilsırt,Zülfükar AYDOĞAN,40.0426,38.3666,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Yeşiltepe,Fahri UÇAR,40.0737905,38.37588,https://www.icisleri.gov.tr/
Diyarbakir,Dicle,Yokuşlu,Zülfü CENGİZ,40.0173,38.4217,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Akbaşak,Ahmet KAYA,39.3156,38.2702,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Aktaş,Vahdettin KOÇYİĞİT,39.3261,38.2421,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Albayrak,Resul DEMİR,39.3176299,38.3374029,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Arpadere,Yılmaz GENÇ,39.4015,38.2154,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Atalar,Feti BAŞKURT,39.3698,38.2605,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Avut,İbrahim AYDOĞDU,39.2205,38.2978,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Aydınlı,Abdulkadir YEŞİLÇİNAR,39.4096,38.2203,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Balcılar,Feridun ARIYURDU,39.4442,38.2454,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Camiikebir,Hüseyin AYDIN,39.2868688,38.2113248,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Camiisuk,Adil TORĞUL,39.2877094,38.2121399,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Çataldut,Yaşar BİNGÖL,39.2732,38.3213,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Çaybaşı,Muzaffer YILDIRIM,39.415,38.3071,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Değirmensuyu,Emre KOCAKAPLAN,39.2457,38.2189,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Deveboynu,Osman BOYNUKARA,39.3408,38.2306,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Elmadere,Mustafa BOZKUŞ,39.3902,38.2381,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Elyos,,39.2546,38.2349,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Gökçepelit,Yaşar AYHAN,39.2914,38.2831,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Güneydere,Cuma BOZDAĞ,39.3048,38.2395,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Handere,Kahraman ALTUNKANAT,39.1767,38.234,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Hindibaba,Şükrü ARSLAN,39.2224,38.2239,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Hoya,Cuma TOĞRUL,39.2643,38.1887,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,İbikkaya,Ramazan AKMEŞE,39.2739,38.1241,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Karakaya,Mevlüt KOCADAĞ,39.1507,38.2103,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Karşıyaka,Veysel ÇİFTÇİ,39.2933965,38.2121929,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Kaynakköy,Zülfi Demir OKTA,39.1881,38.2751,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Keleşevleri,İrfan GÜL,39.33,38.2044,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Koçören,İbrahim BARLAS,39.3401,38.295,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Norşin,Halil ÇEVİK,39.4397,38.2228,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Ormançayı,Mahmut GÜNGÖR,39.4246,38.2664,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Oyuklu,Coşkun ŞİMŞEK,39.3653,38.2198,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Polatuşağı,Kübeş ÖZPOLAT,39.4296,38.2734,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Sağtepe,Cemal DALKILIÇ,39.3619,38.2396,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Seferuşağı,Orhan KIZILYAMAÇ,39.4622,38.2312,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Türkmen,Hıdır ARSLANCA,39.4078,38.2378,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Üçpınar,Ali KIRMIZIGÜL,39.1722,38.2602,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Yaygınkonak,Mehmet SAKARYA,39.3478,38.323,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Yazyağmuru,Niyazi ÖZDEMİR,39.2737,38.3281,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Yenice,Eşref AYHAN,39.2704,38.286,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,Yeniköy,Ramazan KAPLAN,39.4081,38.1907,https://www.icisleri.gov.tr/
Diyarbakir,Çüngüş,YUKARIŞEYHLER,Bayram DEMİR,39.5017461,38.2527371,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Ağaçsever,Sait DENİZ,40.3536,37.6029,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Akçomak,Fesih DELİL,40.4636,37.6862,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Aktepe,Raşin IŞIK,40.5699,37.7227,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Alabaş,Osman AVCIL,40.090246,37.7690013,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Alancık,Reşat GÜLER,40.2685,37.5261,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Altınakar,Mehmet Kutbettin ALTUNAKAR,40.4239,37.7644,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Arafat,Halit ÇETİN,40.1899,37.6888,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Aşağıkonak,Hasan ÇİFTÇİ,40.4923,37.6258,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Aşağımollaali,Cemal SOLMAZ,40.2405169,37.745249,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Avdalı,Mehmet AKSAKAL,40.2228,37.5913,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Ayveri,Mehmet Şah AKYÜZ,40.0879,37.7382,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Bağacık,Aladdin TUNÇ,40.4246,37.6461,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Ballıbaba,Şehmus ŞEN,40.2391,37.5316,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Başaklı,Mehmet Muhittin ŞİMŞEK,40.455,37.826,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Başalan,Mehmet Halim KATAR,40.4766687,37.7911877,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Bayırkonağı,Şeyhmus SEYHAN,40.0957,37.5906,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Belenli,Edip CEYLAN,40.5129,37.7793,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Bellitaş,Zeki ÇİÇEK,40.1724,37.685,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Beneklitaş,Abdurrahman ÇİMEN,40.0677,37.7123,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Beşpınar,Abuzeyt GÜZELGÜN,40.3637731,37.7797035,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Bilmece,Mehmet Said YILMAZ,40.2191,37.5469,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Boğazören,Şeyhmus ŞAN,40.1189,37.8118,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Bozçalı,Mehmet ERBAVA,40.37,37.7403,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Bulutçeker,Salih EMRE,40.1632,37.6259,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Çakırkaya,Mehmet Can TARİM,40.1663,37.6527,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Çakırtutmaz,Şeref TEMEL,40.2052279,37.7021961,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Çataltarla,Rıza DEMİRTAŞ,40.6308,37.7318,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Çatmadal,Celalettin ASAR,40.005579,37.5463924,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Çeltikaltı,Yusuf KARABULAK,40.1642923,37.7772565,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Çınarköy,Mehmet Şah KILINÇ,40.1008,37.6341,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Çömçeli,Necim AKKEÇİ,40.0048,37.6332,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Çukurbaşı,Haci TUNÇ,40.4949,37.6895,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Cumhuriyet,Abdulkadir GÜNDÜZ,40.4111695,37.7245648,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Demirölçek,Celal ARSLAN,40.4951,37.6224,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Dikmencik,Mehmet Mustafa ERDEM,40.3237,37.754,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Dişlibaşak,Reşit ARSLANOĞLU,39.9846,37.6717,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Düğrük,Mahmut ÖZGÜLTER,40.0776186,37.5807772,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Düzova,Necati ERTEM,40.5883,37.6326,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Ekinveren,Cengiz DELİL,40.4039,37.6919,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Eski,Sinan YAVUZ,40.4162764,37.7269239,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Fatih,Abdulhakim ÖZEN,40.4149246,37.7206611,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Filizören,Veysi VAROL,40.279,37.6379,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Gazi,Sadettin DİNÇ,40.4271769,37.7120552,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Göktepe,Mehmet ZEYTUN,40.3843,37.6944,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Görece,Nuri ÖZPINAR,40.0688,37.6134,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Gümüştaş,Osman YARDIMCI,39.9762,37.5356,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Gürses,Göksel DELİL,40.3499,37.6762,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Halıören,Kamil BÜLBÜLCÜ,40.0391,37.5992,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Halkapınar,Fesih ÇAKAR,40.2154485,37.7617649,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Harabe,Halil DAĞTEKİN,40.0151,37.56,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Hasköy,Nazim ÖZMEN,40.5415,37.7343,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Höyükdibi,Kadri SUBATAN,40.2551421,37.7131618,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,İnanöz,Abdurrahman TOKUR,39.9647036,37.7072814,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,İncirtepe,Mehmet Hidayet DEMİREL,40.5041,37.7093,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Karababa,Mehmet Feysel KIZILDAL,40.2434,37.6637,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Karabudak,Mehmet KAPLAN,40.2665,37.6063,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Karaçevre,Alaaddin DENİZ,40.0571,37.679,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Karalar,Necdet KİKİZADE,40.4883,37.8005,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Karasungur,Edip GÜZEL,39.9877,37.6066,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Kazıktepe,Mehmet ATİK,40.282981,37.7778627,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Kılıçkaya,Yusuf ÇİFTÇİ,40.015,37.7948,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Kırkağaç,Hüseyin GÖÇLÜ,40.3108081,37.5940652,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Köksalan,Hüseyin ÇELEBİOĞLU,40.4012,37.588,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Kubacık,Faik Ali KARADENİZ,40.3149684,37.7911543,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Kürekli,Abdurrahman ARSLAN,40.2807,37.6877,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Kuruyazı,Ramazan ÖZMEZ,40.3312,37.7138,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Kutluk,Talat CEMİLOĞLU,40.5212,37.7598,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Kuyuluhöyük,Cuma ÇETİNER,40.1593272,37.7959437,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Leblebitaş,Kudur KARATAŞ,39.9813,37.6283,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Meydanköy,Osman KAVAK,40.6216,37.651,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Muratcık,Cemil ÇALPAN,40.189364,37.5835565,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Öncülü,Mehmet ÖZTÜRK,40.5336,37.7114,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Ortaşar,Ali TEMİZ,40.2887,37.7438,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Ovabağ,Ahmet GÜLEN,39.9902485,37.7149386,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Özyar,Mehmet BİLGİÇ,40.2254,37.7061,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Pembeviran,Sıddık TOPALOĞLU,40.1990582,37.6090046,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Piremehmetağa,Süleyman KAYA,39.9839,37.5495,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Salyazı,Mehmet ÖTÜN,,,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Şekerören,Vedat DEMİRTAŞ,40.4599,37.7464,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Sevindik,Abdullah AKER,40.0076,37.7421,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Şeyhçoban,İbrahim KARDAŞ,40.2302,37.6899,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Sırımkesen,Metin GÜMÜŞ,40.0342049,37.7434273,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Soğansuyu,Emin KARA,40.056,37.786,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Solmaz,Abdulhamit ÇELENK,40.3239,37.6578,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Şükürlü,Nizamettin BOYLU,40.3316089,37.8108254,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Sürendal,Deniz GÜNDÜZ,40.3048,37.5556,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Taşhelvası,Davut DAL,40.3124,37.7762,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Tekkaynak,Mustafa KİKİZADE,40.4299524,37.7926912,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Tilver,Hikmet KAYA,40.2264,37.6406,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Toraman,Behçet DİREKÇİ,40.3067,37.8039,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Uzgider,Nedim ÖZOY,40.3185,37.689,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Yaprakbaşı,Salih AZİZOĞLU,40.5454,37.6537,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Yarımkaş,Mehmet Sait GÜLÇER,40.1393,37.705,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Yazçiçeği,Şirin GÜLMÜŞ,40.3793,37.6004,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Yeni,Mehmet Ercan ÇELİK,40.4219627,37.7198294,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Yeşil,Mehmet DOĞAN,40.4198169,37.7242593,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Yeşilbağ,Mehmet Zeki TUTAN,40.0132,37.7087,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Yeşiltaş,Mehmet Nuri KAYA,40.0546869,37.5648844,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Yıllarca,Bayram YEŞİL,40.1434,37.7373,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Yukarıortaören,Celal YETİŞTİREN,40.1974,37.5628,https://www.icisleri.gov.tr/
Diyarbakir,Çinar,Yuvacık,Mehmet AZİZOĞLU,40.4075167,37.807613,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Ağaçhan,Cuma AĞAÇHANLI,39.3285,37.9721,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Akçörten,Yaşar BAŞARAN,39.4989,37.9217,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Akkoyunlu,Mehmet ÇETİN,39.6147,38.0949,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Akpınar,Hıdır DURAN,39.3124,38.0895,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Alabuğday,Haci ÇELİK,39.4783,37.9992,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Alakoç,Erdinç EROĞLU,39.5577,38.1383,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Arabük,Haci Mehmet Fikret ÇERİ,39.5125,37.9495,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Armağantaşı,Haci DEMİR,39.1546,38.003,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Armutlu,Hamdullah DEMİREL,39.3255,38.0628,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Artuk,Recep DALKILIÇ,39.5201,38.1601,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Aşağışeyhler,Deniz ÇELİK,39.4917,38.1898,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Aşağıtaşmalı,Ömer KÜÇÜKKAYA,39.646,38.0714,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Asmalık,Ramazan ARSLANPENÇE,39.5137,38.1873,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Aynalı,Mevlüt BÜYÜKBAYRAM,39.4543,38.101,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Bademlik,İbrahim YAMAN,39.3916,38.0909,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Bahçe,Ramazan DAYAN,39.3906433,38.1218902,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Balıksırtı,Muslim PAMUKCİ,39.4335,38.0756,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Başarı,Engin ODABAŞI,39.5217497,38.0983416,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Bayat,Muharrem KARAASLAN,39.2584,38.0402,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Bayırbağı,Mustafa VAROL,39.5333,38.1,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Baykal,Arif ÇELİK,39.5101,38.0955,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Bayrak,Ali BOYNİKARA,39.367,38.052,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Bintaş,Mehmet Emin VAROL,39.5629,38.1531,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Bircemal,Bilal GÜL,39.5505,37.8846,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Bulundu,Mahmut ASLAN,39.3832,38.0263,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Çalıtepe,İsmet İPEK,39.4473,38.027,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Ceylan,Mehmet Emin KIZILTOPRAK,39.2353,38.0538,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Çukur,Kafur KARATAY,39.4494593,38.1348742,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Çukurelma,Aziz ÇELİKTEPE,39.1407,38.0065,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Değirmenli,Mehmet YÜKSEL,39.3748,38.0875,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Dikyol,Mehmet Şükrü YAMAN,39.3158,38.02,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Dilekpınar,Aziz ALTINGEYİK,39.1896,38.0188,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Elifuşağı,Yusuf ADİYAMAN,39.3969,38.1798,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Eskibağ,İbrahim Halil DEMİR,39.4031,38.136,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Genceli,Cuma TAŞDEMİR,39.4238514,38.1392417,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Göktepe,Hüseyin BOZKURT,39.3492,38.0928,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Gözerek,Mithat ŞİMŞEK,39.5465,38.142,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Güçlütaş,Abdulkadir ÇİÇEK,39.4176454,38.0003549,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Günaşan,Sefer ÇİNAR,39.3609,38.026,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Gürüz,Süleyman İPEK,39.3714162,37.9936917,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Güzel,Zeki ÇETİN,39.2136,38.0071,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Haburman,Akan BARAN,39.4004,38.1239,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,İkiçeltik,Ramazan ÇİÇEK,39.4174,38.0022,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,İncili,Abdulkerim GÜLER,39.54163,37.967567,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Kalaç,Abdulkerim AKGÜN,39.3492,38.1313,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Kale,Abdullah KARABAŞ,,,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Kalecik,Şehmus YILMAZ,39.4797,38.1099,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Karacaviran,Mustafa DOĞAN,39.5606,38.0538,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Karakaya,Mehmet KARAKAYA,39.3059,38.0617,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Karamusa,Nuredin GÜLER,39.5091,38.1625,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Karataş,Aziz DEMİR,39.4173,38.0725,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Kartaltaşı,Hüseyin ŞEN,39.3847,38.0564,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Kayagediği,Şuhap KIZILELMA,39.5853,38.1581,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Keklik,Abubekir ERKUL,39.534488,38.173931,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Kırmatepe,Fayık POLAT,39.4914,38.0857,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Köksal,Mehmet Emin BAŞIBÜYÜK,39.3689104,38.1213243,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Kömürcüler,Hasan YİĞİT,39.2536,38.0966,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Konaklı,Muzaffer İNAL,39.2106,38.0371,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Konuksever,Haci ERTUĞRUL,39.5379,38.1084,https://www.icisleri.gov.tr/
Diyarbakir,Çermik,Korudağ,Hayrettin KIZILARSLAN,39.2884,38.0877,https://www.icisleri.gov.tr/
